disease_id	disease_name	source_id	maxo_id	maxo_name	hpo_id	relation	evidence	extension_id	extension_name	comment	other	author	last_updated	created
MONDO:0009104	Donnai-Barrow syndrome	PMID:21756462	MAXO:0009025	cochlear device implantation	HP:0000407	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0000004	surgical procedure	HP:0410030	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0000004	surgical procedure	HP:0000776	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0000090	enteral nutrition intake	HP:0011968	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0000515	extracorporeal membrane oxygenation	HP:0002878	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0000930	speech therapy	HP:0000750	prevents	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0001351	occupational therapy	HP:0001263	prevents	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0025001	surgical procedure on cardiovascular system	HP:0001636	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-22
MONDO:0007739	Huntington disease	PMID:11176966	MAXO:0000930	speech therapy	HP:0001260	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:153484	MAXO:0001131	pyridoxine supplementation	HP:0000118	lack of observed response	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:156313	MAXO:0000228	antitubercular agent therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:15883340	MAXO:0010008	creatine supplementation	HP:0000118	lack of observed response	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:18394562	MAXO:0001337	GABA agonist agent therapy	HP:0100022	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:21287753	MAXO:0000167	anticonvulsant agent therapy	HP:0000718	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:16340384	MAXO:0000167	anticonvulsant agent therapy	HP:0004305	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:18394562	MAXO:0000160	antidepressant agent therapy	HP:0000716	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:21796039	MAXO:0000021	palliative care	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:23108692	MAXO:0000313	antihistamine agent therapy	HP:0100543	lack of observed response	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:24699718	MAXO:0000943	deep brain stimulation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:18590443	MAXO:0000943	deep brain stimulation	HP:0002072	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:25482256	MAXO:0000090	enteral nutrition intake	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:25482256	MAXO:0001346	gastrostomy	HP:0004395	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28947114	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:18467429	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:21960468	MAXO:0000065	aerobic exercise therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:24024832	MAXO:0000943	deep brain stimulation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:24375941	MAXO:0000439	selective serotonin reuptake inhibitor therapy	HP:0033051	lack of observed response	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:25482256	MAXO:0000009	nutrition intervention	HP:0004395	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:25482256	MAXO:0001349	jejunostomy	HP:0004395	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:26863152	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:27380342	MAXO:0000058	pharmacotherapy	HP:0002072	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28531758	MAXO:0000088	dietary intervention	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28628549	MAXO:0000011	physical therapy	HP:0002359	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28947114	MAXO:0000065	aerobic exercise therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28371942	MAXO:0000065	aerobic exercise therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28947117	MAXO:0001351	occupational therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:29143208	MAXO:0000021	palliative care	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:31907286	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28628549	MAXO:0000011	physical therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:31907286	MAXO:0000011	physical therapy	HP:0001288	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:34291654	MAXO:0000021	palliative care	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:35698434	MAXO:0000065	aerobic exercise therapy	HP:0031058	prevents	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:35698434	MAXO:0000065	aerobic exercise therapy	HP:0001288	prevents	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:35698434	MAXO:0000065	aerobic exercise therapy	HP:0003546	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:27747393	MAXO:0000065	aerobic exercise therapy	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:29089255	MAXO:0000021	palliative care	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:29383957	MAXO:0000058	pharmacotherapy	HP:0002072	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:33852093	MAXO:0000090	enteral nutrition intake	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:34291654	MAXO:0000021	palliative care	HP:0000716	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:34291654	MAXO:0000021	palliative care	HP:0011951	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:36429634	MAXO:0000065	aerobic exercise therapy	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:36513779	MAXO:0000883	cognitive behavior therapy	HP:0100543	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:36706436	MAXO:0000021	palliative care	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:8866495	MAXO:0000166	antipsychotic agent therapy	HP:0000709	treats	PCS					ORCID:0000-0002-0736-9199		7/20/24
MONDO:0018954	Loeys-Dietz syndrome	PMID:21801912	MAXO:0001281	surgical repair of aorta	HP:0002616	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:21992158	MAXO:0000945	spinal cord stimulation	HP:0100749	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:24045763	MAXO:0000646	cancer chemotherapy	HP:0012182	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:24395868	MAXO:0001515	surgical procedure on vascular system	HP:0002138	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:24239520	MAXO:0001515	surgical procedure on vascular system	HP:0031252	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:23350955	MAXO:0001515	surgical procedure on vascular system	HP:0030745	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:24399673	MAXO:0025001	surgical procedure on cardiovascular system	HP:6000144	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:24431245	MAXO:0001515	surgical procedure on vascular system	HP:0002138	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:27780078	MAXO:0000702	obstetrics and gynecology specialist evaluation	HP:0002647	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:28304197	MAXO:0001515	surgical procedure on vascular system	HP:0004947	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:28604473	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:27487644	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:25203753	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:29350591	MAXO:0001515	surgical procedure on vascular system	HP:0004944	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:25323276	MAXO:0001515	surgical procedure on vascular system	HP:0004944	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:29889773	MAXO:0000479	orthopedic surgery	HP:0003302	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:30513314	MAXO:0010032	cardiac transplantation	HP:0001635	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:31842932	MAXO:0035065	dentist evaluation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:32164578	MAXO:0001346	gastrostomy	HP:0001508	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0018954	Loeys-Dietz syndrome	PMID:35095068	MAXO:0001281	surgical repair of aorta	HP:0012727	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0010298	Lesch-Nyhan syndrome	PMID:13677952	MAXO:0000504	tracheostomy	HP:0002779	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:1523062	MAXO:0000894	extracorporeal shock wave lithotripsy	HP:0000804	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:18520986	MAXO:0009015	botulinum toxin therapy	HP:0000742	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:16138673	MAXO:0009015	botulinum toxin therapy	HP:0000742	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:21940691	MAXO:0000943	deep brain stimulation	HP:0100716	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:16530134	MAXO:0000943	deep brain stimulation	HP:0001332	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:17853483	MAXO:0000943	deep brain stimulation	HP:0001332	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:17595035	MAXO:0000943	deep brain stimulation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:17853483	MAXO:0000943	deep brain stimulation	HP:0100660	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:12593632	MAXO:0000943	deep brain stimulation	HP:0000742	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:21331772	MAXO:0000952	hydration therapy	HP:0000791	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:22350962	MAXO:0010033	umbilical cord blood transplantation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:29227296	MAXO:0000882	behavioral intervention	HP:0000742	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:31985336	MAXO:0000602	hemodialysis	HP:0003774	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:32846834	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:22985762	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:36694014	MAXO:0000943	deep brain stimulation	HP:0100716	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:32573906	MAXO:0000943	deep brain stimulation	HP:0100660	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:32573906	MAXO:0000943	deep brain stimulation	HP:0001332	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:3839638	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:9051548	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-03
MONDO:0007947	Marfan syndrome	PMID:25216402	MAXO:0000004	surgical procedure	HP:0025643	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:25662437	MAXO:0001297	surgical repair of cardiovascular system	HP:0002616	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:25520047	MAXO:0001297	surgical repair of cardiovascular system	HP:0002647	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:25085319	MAXO:0001297	surgical repair of cardiovascular system	HP:0004933	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:25935877	MAXO:0000653	angiotensin receptor blocker therapy	HP:0002616	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:25974974	MAXO:0009043	cataract extraction with intraocular lens insertion	HP:0001132	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:26151074	MAXO:0000702	obstetrics and gynecology specialist evaluation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:26296785	MAXO:0000024	surgical procedure on the eye	HP:0030961	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:27343792	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:27483660	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:27898546	MAXO:0000702	obstetrics and gynecology specialist evaluation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:28327138	MAXO:0000477	orthopedic procedure	HP:0002650	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:28606654	MAXO:0000702	obstetrics and gynecology specialist evaluation	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:29631308	MAXO:0000482	orthotic device usage	HP:0001763	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:30207113	MAXO:0001297	surgical repair of cardiovascular system	HP:0002616	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:30287287	MAXO:0001297	surgical repair of cardiovascular system	HP:0002616	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:28838101	MAXO:0001297	surgical repair of cardiovascular system	HP:0004933	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:29934004	MAXO:0001297	surgical repair of cardiovascular system	HP:0004933	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:30369143	MAXO:0001293	hand reconstructive plastic surgery	HP:0001166	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31003918	MAXO:0000187	beta-adrenergic antagonist therapy	HP:0002616	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31003918	MAXO:0000653	angiotensin receptor blocker therapy	HP:0002616	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31129614	MAXO:0000702	obstetrics and gynecology specialist evaluation	HP:0000118	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:27825688	MAXO:0000702	obstetrics and gynecology specialist evaluation	HP:0004933	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31194238	MAXO:0000024	surgical procedure on the eye	HP:0001083	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31194238	MAXO:0001085	vitrectomy	HP:0012230	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31478365	MAXO:0000004	surgical procedure	HP:0012281	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31513900	MAXO:0001059	iridectomy	HP:0012634	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31546497	MAXO:0000024	surgical procedure on the eye	HP:0001083	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:32423364	MAXO:0001297	surgical repair of cardiovascular system	HP:0002616	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31530070	MAXO:0001297	surgical repair of cardiovascular system	HP:0001653	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31546497	MAXO:0001085	vitrectomy	HP:0001083	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:32650901	MAXO:0000653	angiotensin receptor blocker therapy	HP:0002616	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31836196	MAXO:0000653	angiotensin receptor blocker therapy	HP:0002616	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:32650901	MAXO:0001026	beta-adrenergic agonist therapy	HP:0002616	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:33078267	MAXO:0000479	orthopedic surgery	HP:0002650	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:36998208	MAXO:0001297	surgical repair of cardiovascular system	HP:0001655	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:33301243	MAXO:0001297	surgical repair of cardiovascular system	HP:0002616	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:33370003	MAXO:0000479	orthopedic surgery	HP:0002650	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31981144	MAXO:0000479	orthopedic surgery	HP:0002650	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:32079842	MAXO:0000024	surgical procedure on the eye	HP:0030961	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:35152942	MAXO:0000512	continuous positive airway pressure ventilation	HP:0002870	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:35275761	MAXO:0000512	continuous positive airway pressure ventilation	HP:0002870	prevents	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:37890177	MAXO:0000004	surgical procedure	HP:0025643	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:38728516	MAXO:0000178	anticoagulant agent therapy	HP:0002140	treats	PCS					ORCID:0000-0002-0736-9199		2024-08-02
MONDO:0007919	lymphatic malformation 1	PMID:28748022	MAXO:0000011	physical therapy	HP:0001004	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:10206464	MAXO:0000646	cancer chemotherapy	HP:0006721	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:10668781	MAXO:0000011	physical therapy	HP:0031058	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:10668781	MAXO:0000011	physical therapy	HP:0003546	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:12147971	MAXO:0025001	surgical procedure on cardiovascular system	HP:0001631	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:12679651	MAXO:0000014	radiation therapy	HP:0500092	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:1456257	MAXO:0000640	corticosteroid agent therapy	HP:0010310	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:15889278	MAXO:0000187	beta-adrenergic antagonist therapy	HP:0032092	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:16078230	MAXO:0000646	cancer chemotherapy	HP:0003006	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:16636503	MAXO:0025001	surgical procedure on cardiovascular system	HP:0001684	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:17028394	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:19927903	MAXO:0001514	surgical procedure on respiratory system	HP:0025677	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:20306897	MAXO:0025001	surgical procedure on cardiovascular system	HP:0001631	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:2485602	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:11316696	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:12679651	MAXO:0000646	cancer chemotherapy	HP:0500092	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:15889278	MAXO:0000165	diuretic agent therapy	HP:0001635	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:25480460	MAXO:0001514	surgical procedure on respiratory system	HP:0010310	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:25894171	MAXO:0010043	whole kidney transplantation	HP:0000083	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:27565148	MAXO:0000944	cranial electrical stimulation	HP:0000118	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:28192847	MAXO:0000884	behavioral dietary intervention	HP:0002578	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:28330516	MAXO:0025001	surgical procedure on cardiovascular system	HP:0001642	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:29092974	MAXO:0009074	breast augmentation surgery	HP:0003187	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:29109363	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:30382642	MAXO:0000058	pharmacotherapy	HP:0002615	treats	PCS					ORCID:0000-0002-0736-9199		2024-07-20
